IMDB-ID,originalTitle,startYear,genres,documentLength
tt2837366,Chanthaly,2012,Horror,5180
tt2843344,L'autre vie de Richard Kemp,2013,Crime Fantasy Thriller,3560
tt2851314,Piégé,2014,Thriller,2527
tt2853182,The Black Water Vampire,2014,Horror Mystery Thriller,9914
tt2855724,Secrets of a Psychopath,2015,Thriller,5555
tt2859246,Rakuen Tsuiho: Expelled from Paradise,2014,Action Adventure Animation,10223
tt2861518,Der Fluch der Grete Müller,2013,Horror,4042
tt2865120,Ratchet & Clank,2016,Action Adventure Animation,9152
tt2866296,The Watsons Go to Birmingham,2013,Family History,10502
tt2866360,Coherence,2013,Mystery Sci-Fi Thriller,12569
tt2870612,"As Above, So Below",2014,Horror Mystery Thriller,8158
tt2872256,Udhayam NH4,2013,Action Thriller,10336
tt2872724,Out of the Dark,2014,Horror Thriller,4205
tt2872732,Lucy,2014,Action Sci-Fi Thriller,6238
tt2878302,Isaac Newton: The Last Magician,2013,History,6610
tt2881698,Skinwalker Ranch,2013,Horror Mystery Sci-Fi,5768
tt2882854,Dead Still,2014,Horror Sci-Fi Thriller,4510
tt2883352,White Settlers,2014,Horror Mystery Thriller,3427
tt2885364,Willow Creek,2013,Horror Mystery Thriller,7819
tt2888068,Cowboy Zombies,2016,Horror,5236
tt2900624,All Hallows' Eve,2013,Horror Thriller,7179
tt2900822,Torment,2013,Horror Thriller,2734
tt2905674,Jurassic City,2015,Action Horror Sci-Fi,5784
tt2908090,Zombie Killers: Elephant's Graveyard,2015,Horror,7805
tt2908446,Insurgent,2015,Action Adventure Sci-Fi,7589
tt2909124,Blood Widow,2014,Horror,4003
tt2909932,Subconscious,2015,Action Mystery Thriller,8278
tt2910508,Dark Summer,2015,Horror Thriller,3286
tt2910814,The Signal,2014,Sci-Fi Thriller,4884
tt2911342,Dragon Nest: Warriors' Dawn,2014,Adventure Animation Family,6247
tt2911666,John Wick,2014,Action Crime Thriller,3850
tt2911668,Beyond the Reach,2014,Thriller,3091
tt2914740,Deep Dark,2015,Fantasy Horror,4188
tt2916416,Kuime,2014,Horror,2694
tt2916786,Jeff Wayne's Musical Version of the War of the Worlds Alive on Stage! The New Generation,2013,Musical,6922
tt2917336,The Dead 2: India,2013,Horror,3959
tt2918436,The Lazarus Effect,2015,Horror Mystery Sci-Fi,7004
tt2918988,Gekijouban Hunter x Hunter: Fantomu rûju,2013,Adventure Animation,5976
tt2923834,The Last Scout,2017,Sci-Fi,11830
tt2924352,Hayride 2,2015,Action Horror Thriller,4276
tt2924442,The Pact II,2014,Horror Mystery Thriller,5588
tt2924472,Mumbai Police,2013,Mystery Thriller,10555
tt2927068,Conspirators,2013,Crime Thriller,6417
tt2928360,10:30 A.M. Local Call,2013,Crime Thriller,6632
tt2929652,Road Games,2015,Horror Mystery Thriller,6107
tt2931376,The Wake,2017,Horror,5208
tt2932498,Cut Her Out,2014,Horror Thriller,4056
tt2935564,La French,2014,Action Crime Thriller,8133
tt2938956,The Transporter Refueled,2015,Action Adventure Crime,8292
tt2940482,American Justice,2017,Action,6433
tt2945474,The Disappearance of Lenka Wood,2014,Crime,10053
tt2945578,Spores,2011,Horror Sci-Fi,2421
tt2946582,Barbie Mariposa and the Fairy Princess,2013,Animation Family Fantasy,6225
tt2947556,Lady of Csejte,2015,Horror,4865
tt2948078,Lake Eerie,2016,Horror Sci-Fi Thriller,8229
tt2948566,Bleed,2016,Horror Thriller,6216
tt2948712,Parlor,2015,Horror,6102
tt2949196,i-Lived,2015,Horror Mystery Thriller,6710
tt2949890,Ruedoo ron nan chan tai,2013,Horror,2477
tt2950330,De poel,2014,Horror,3362
tt2951396,Run Like Hell,2014,Action Horror Thriller,5354
tt2952076,Gekijouban Kamen raidâ Wizâdo in majikku rando,2013,Adventure,4143
tt2954474,Visions,2015,Horror Mystery,5845
tt2956368,Galileo XX: Utsumi Kaoru no Saigo no jiken Moteasobu,2013,Crime Mystery,9925
tt2957680,Tao chu sheng tian,2013,Action,4752
tt2957760,Extortion,2017,Action Adventure Crime,7787
tt2957774,Sao du,2013,Action Crime Thriller,7810
tt2959536,Apparition,2015,Fantasy Horror Thriller,4719
tt2960930,Extraterrestrial,2014,Horror Sci-Fi,6528
tt2961768,Moo-seo-woon I-ya-gi,2012,Horror,4050
tt2961802,Mu-seo-un Iyagi 2,2013,Horror,4755
tt2962726,The Anomaly,2014,Action Sci-Fi Thriller,6527
tt2963232,The Hunters,2013,Adventure,7687
tt2965466,Last Shift,2014,Horror Mystery Thriller,5329
tt2966312,La nuit du réveillon,2011,Thriller,6365
tt2966728,Enemy Empire,2013,Adventure Fantasy Sci-Fi,9397
tt2969522,Mong-ta-joo,2013,Action Crime Mystery,6102
tt2969656,Gam-si-ja-deul,2013,Action Crime Thriller,5807
tt2972362,Hwa-i: Goi-mool-eul sam-kin a-i,2013,Action Thriller,6425
tt2972482,Kundo: Min-ran-eui si-dae,2014,Action,6305
tt2973516,Deo web-toon: Ye-go sal-in,2013,Crime Horror Thriller,4957
tt2973536,Long Jamnam,2013,Horror,2561
tt2974190,The Dooms Chapel Horror,2016,Horror Mystery Thriller,6547
tt2975578,The Purge: Anarchy,2014,Action Horror Sci-Fi,8401
tt2975590,Batman v Superman: Dawn of Justice,2016,Action Adventure Fantasy,10502
tt2978716,Zombie Night,2013,Horror Thriller,5743
tt2980592,The Guest,2014,Mystery Thriller,7791
tt2988490,Pad na jou hart,2014,Adventure Romance,6314
tt2988852,The Scarehouse,2014,Crime Horror Thriller,6631
tt2990702,Keinohrhase und Zweiohrküken,2013,Animation Family,5072
tt2990738,Deu tae-ro ra-i-beu,2013,Action Thriller,8283
tt2991296,Beneath,2013,Adventure Horror,9919
tt2991516,13/13/13,2013,Horror,6932
tt2992524,The Guvnors,2014,Thriller,6004
tt2994948,Deep in the Darkness,2014,Horror Thriller,4583
tt2996684,Animal,2014,Horror Thriller,6988
tt2999390,Super Buddies,2013,Family,7922
tt3006076,Thank You,2013,Crime,5789
tt3006508,Myna,2013,Romance,7976
tt3006588,Rising Fear,2016,Action,5835
tt3007132,Daylight's End,2016,Action Fantasy Horror,5371
tt3007240,Kungfu Kid,2013,Action,6740
tt3007524,Little Savages,2016,Adventure Family,11450
tt3013160,Arrowhead,2016,Action Adventure Sci-Fi,4275
tt3014556,Intruder,2016,Horror Mystery Thriller,4063
tt3017864,Ghost in the Shell Arise: Border 2 - Ghost Whisper,2013,Action Animation Sci-Fi,4195
tt3022898,Betibú,2014,Crime Mystery Thriller,7786
tt3024056,Subete wa kimi ni aetakara,2013,Romance,6116
tt3024324,Kill Game,2018,Horror,6021
tt3026824,Solo,2013,Thriller,6843
tt3027188,Find Me,2014,Horror Mystery Thriller,4681
tt3027716,Crossing Point,2016,Action Thriller,4316
tt3028018,Ao no ekusoshisuto: Gekijouban,2012,Animation Fantasy,6245
tt3030354,Assassin,2015,Thriller,5094
tt3032060,Annabelle Hooper and the Ghosts of Nantucket,2016,Adventure Family Mystery,8907
tt3033080,Extinction,2014,Action Adventure Horror,10504
tt3036676,Beyond Justice,2014,Crime Thriller,8415
tt3037028,L'enquête,2014,Thriller,7899
tt3037322,Doo gae-eui dal,2012,Horror Mystery,3694
tt3038142,Inner Demons,2014,Horror Mystery Thriller,8358
tt3043720,Chit sam phat 3D,2013,Horror,4028
tt3044702,The Adventures of RoboRex,2014,Family Sci-Fi,4039
tt3054776,Mai lei yeh,2013,Horror,7154
tt3054786,90 Minutes,2012,Thriller,4238
tt3056608,KL Gangster 2,2013,Crime,8916
tt3058674,VANish,2015,Action Crime Horror,8347
tt3060952,Justice League: War,2014,Action Adventure Animation,5130
tt3061100,Ballet of Blood,2015,Horror,9266
tt3061836,Welp,2014,Adventure Horror,2942
tt3062042,Akumu Chan the Movie,2014,Mystery,8739
tt3062096,Inferno,2016,Action Adventure Crime,9801
tt3065204,The Conjuring 2,2016,Horror Mystery Thriller,9627
tt3066886,Wiplala,2014,Adventure Family,4172
tt3068192,Grace,2014,Horror Thriller,4689
tt3068234,Zydrasis Horizontas,1958,Family,4065
tt3069576,Buppah Rahtree 3.2,2009,Horror,4407
tt3069758,Dabbe: Cin Çarpmasi,2013,Horror,9944
tt3071512,Laugh Your Way to a Better Marriage,2005,Family,8956
tt3072482,Hardcore Henry,2015,Action Adventure Sci-Fi,4751
tt3073172,Das Pferd auf dem Balkon,2012,Family,4739
tt3073378,Fünf Freunde 3,2014,Adventure Family,5034
tt3078932,Somnus,2016,Adventure Sci-Fi Thriller,4354
tt3083006,Triple Crossed,2013,Mystery Romance Thriller,6009
tt3083962,Satyanweshi,2013,Thriller,6698
tt3084836,My nhân ke,2013,Action,5106
tt3085500,Ninja Apocalypse,2014,Action Fantasy Horror,2898
tt3086386,The Scorpion King: The Lost Throne,2015,Action Adventure Fantasy,7612
tt3086442,Ich seh ich seh,2014,Horror Mystery Thriller,2516
tt3089626,Ghost Mother,2007,Horror,4499
tt3089778,De behandeling,2014,Mystery Thriller,5983
tt3090310,Nishino Yukihiko no koi to bôken,2014,Romance,4180
tt3095020,Walt Disney's Fables,2005,Animation,9971
tt3099370,Sector 4,2014,Action War,4244
tt3101132,Ghoul,2015,Horror Thriller,7785
tt3102206,Zodiac: Signs of the Apocalypse,2014,Action Sci-Fi,6260
tt3102360,Dear Dumb Diary,2013,Family,10836
tt3103412,Private Number,2014,Horror Mystery Thriller,7429
tt3103576,L'amour est un crime parfait,2013,Crime Thriller,6314
tt3104304,Ice Soldiers,2013,Action Sci-Fi,5473
tt3105008,Kei yau yeh,2013,Horror,4283
tt3105350,Vychislitel,2014,Action Sci-Fi Thriller,6006
tt3106120,See No Evil 2,2014,Horror,5148
tt3109072,The Caretaker,2016,Horror Thriller,4116
tt3111728,Alpha and Omega 2: A Howl-iday Adventure,2013,Action Adventure Animation,3993
tt3112654,Mea culpa,2014,Action Thriller,2305
tt3113386,Where the Devil Dwells,2014,Horror Thriller,6552
tt3116438,Day of the Mummy,2014,Horror,6841
tt3118910,Camel Safari,2013,Romance,7256
tt3120408,Tinker Bell and the Legend of the NeverBeast,2014,Adventure Animation Family,5044
tt3120960,Skin Traffik,2015,Action,7213
tt3121442,Sit ting fung wan 3,2014,Crime Thriller,8769
tt3121474,Dan sun nam nui 2,2014,Romance,4764
tt3121860,Backtrack,2014,Horror Thriller,4355
tt3122122,The Princess Twins of Legendale,2013,Adventure Animation Family,5060
tt3122390,Beacon Point,2016,Thriller,4498
tt3122436,The Secret Path,2014,Fantasy History Mystery,3095
tt3124456,Memories,2013,Mystery Thriller,9653
tt3124476,Beethoven's Treasure,2014,Family,9545
tt3128074,Hontô ni Atta Kowai Hanashi: Summer Special 2013,2013,Mystery,5396
tt3130082,Pirate's Code: The Adventures of Mickey Matson,2015,Family,7262
tt3131532,Catch a Christmas Star,2013,Family Romance,9417
tt3132890,Seytan-i racim,2013,Horror Thriller,2986
tt3137732,Wandering Rose,2014,Horror Thriller,4444
tt3138192,Mostly Ghostly: Have You Met My Ghoulfriend?,2014,Family Fantasy Horror,8856
tt3138376,Joy Ride 3: Road Kill,2014,Crime Horror Thriller,8144
tt3138558,Preservation,2014,Horror Thriller,4600
tt3138602,Warning,2013,Adventure Thriller,5201
tt3139072,Son of Batman,2014,Action Adventure Animation,4018
tt3139086,Batman: Assault on Arkham,2014,Action Animation Crime,5133
tt3139756,Black Mountain Side,2014,Horror Thriller,7359
tt3139764,Unsullied,2014,Action Horror Thriller,5200
tt3140100,Fasandræberne,2014,Crime Mystery Thriller,5367
tt3141912,Gun Woman,2014,Action Thriller,3003
tt3142232,Heropanti,2014,Action Romance,10135
tt3144266,The Last House on Cemetery Lane,2015,Horror,4509
tt3146360,Belle et Sébastien,2013,Adventure Family,4221
tt3148348,Let Us Prey,2014,Horror Thriller,5330
tt3148552,Convergence,2015,Action Mystery Thriller,5852
tt3148890,Embrace of the Vampire,2013,Horror,5187
tt3149900,The Hunted,2013,Thriller,7374
tt3150574,Underdog Kids,2015,Action Family,8083
tt3155654,Sum-bakk-og-jil,2013,Action Thriller,3952
tt3155734,Dark Moon Rising,2015,Fantasy,4304
tt3157640,Project 12: The Bunker,2016,Action Adventure Sci-Fi,3403
tt3159812,Monster High: 13 Wishes,2013,Animation,8088
tt3160230,Angel of the Skies,2013,War,8070
tt3169754,The Tractate Middoth,2013,Mystery Thriller,2992
tt3170900,Idealisten,2015,Thriller,8721
tt3170972,Hazard Jack,2014,Horror,4728
tt3171176,Painkillers,2015,Action Sci-Fi Thriller,7139
tt3171832,iBoy,2017,Action Crime Sci-Fi,7160
tt3171886,Hartenstraat,2014,Romance,6829
tt3172678,The Bride,2013,Horror Thriller,5416
tt3175438,Asmodexia,2014,Horror,3865
tt3175798,Princess Cut,2015,Romance,8084
tt3175936,Bei tou zou de na wu nian,2013,Romance,7380
tt3177316,Honeymoon,2014,Horror Mystery Thriller,5767
tt3177332,Horror Story,2013,Horror,5791
tt3177800,Dannys dommedag,2014,Adventure Family Romance,3159
tt3181400,Americano,2016,Action Adventure Animation,7762
tt3181588,Gureitofuru deddo,2013,Horror,3032
tt3181776,Momentum,2015,Action Crime Thriller,6446
tt3181898,Edgar Allan Poe's Lighthouse Keeper,2016,Horror,2651
tt3183660,Fantastic Beasts and Where to Find Them,2016,Adventure Family Fantasy,7919
tt3184096,Attila,2013,Action Horror Thriller,5364
tt3184720,Siren Song,2016,Horror Mystery,4728
tt3186552,The Sector,2016,Sci-Fi,5997
tt3186838,Fields of the Dead,2014,Horror,3766
tt3188614,Dark Haul,2014,Horror,5711
tt3189648,Blood Moon,2016,Thriller,8171
tt3190158,Passage to Mars,2016,Adventure,6592
tt3195644,Insidious: Chapter 3,2015,Horror Mystery Thriller,6082
tt3196684,Kagi no kakatta heya,2014,Mystery,10452
tt3197766,Sha po lang 2,2015,Action Crime Thriller,4159
tt3198698,Gekijouban Hunter x Hunter: The Last Mission,2013,Action Adventure Animation,6308
tt3199006,Must alpinist,2015,Adventure Mystery Thriller,5347
tt3202306,Bloedlink,2014,Thriller,4714
tt3202670,96 heures,2014,Thriller,6497
tt3202890,Reclaim,2014,Action Adventure Crime,7008
tt3204012,Gekijouban Tiger & Bunny: The Rising,2014,Action Adventure Animation,9463
tt3204254,Knucklebones,2016,Horror,4544
tt3205010,El corazón del roble,2013,Animation,5293
tt3205376,Slow West,2015,Western,3127
tt3206074,H Project,2013,Horror,5091
tt3207160,Misfire,2014,Action Crime,3731
tt3208272,Rak mai jamkad niyam,2007,Romance,4143
tt3210998,Matthew 18,2014,Thriller,10684
tt3212380,Fatal Acquittal,2014,Crime Mystery Thriller,5238
tt3212830,Love Finds You in Sugarcreek,2014,Family Mystery,8847
tt3212904,Curve,2015,Horror Thriller,3497
tt3215004,Alaska Johansson,2013,Thriller,3638
tt3216348,Incarnate,2016,Fantasy Horror Mystery,6411
tt3218580,Alléluia,2014,Crime Horror Romance,3455
tt3220100,The Suffering,2016,Horror Mystery Thriller,4053
tt3220528,Age of Kill,2015,Action,6443
tt3221698,Iron Man & Hulk: Heroes United,2013,Action Adventure Animation,4746
tt3221900,Obhishopto Nighty,2014,Fantasy,8171
tt3223980,Amanut,2004,Sci-Fi,5844
tt3225210,Lud 4 lud,2011,Horror,7096
tt3227332,Mahasajan phan rak,2004,Romance,5407
tt3230082,La chambre bleue,2014,Crime Romance Thriller,5659
tt3231764,Nang phi,2011,Horror,4916
tt3235888,It Follows,2014,Horror Mystery,3832
tt3236976,Submerged,2016,Action Thriller,7313
tt3238462,Doreiku: Boku to 23-nin no dorei,2014,Mystery,5448
tt3239928,Operasjon Arktis,2014,Adventure Family,3231
tt3242756,The Redwood Massacre,2014,Fantasy Horror,2895
tt3245656,Hangar 10,2014,Horror Sci-Fi Thriller,5694
tt3247714,Survivor,2015,Action Crime Thriller,5982
tt3248132,Morning Star,2014,Action Adventure Fantasy,2825
tt3252786,Cowboys vs Dinosaurs,2015,Action Sci-Fi Thriller,6103
tt3253930,La isla mínima,2014,Crime Thriller,5310
tt3254930,American Romance,2016,Thriller,6503
tt3256812,A Belle for Christmas,2014,Family,10477
tt3257582,Gekijouban Pokketto monsutâ Besuto uisshu: Shinsoku no Genosekuto Myûtsû kakusei,2013,Adventure Animation Family,3748
tt3259178,Free Fall,2014,Action Crime Thriller,5755
tt3259968,The Wrath of Vajra,2013,Action Fantasy,4496
tt3261302,Dinosaur Island,2014,Adventure Family Sci-Fi,5993
tt3261912,Pattam Pole,2013,Romance,8071
tt3262084,Imperfect,2012,Action Crime,5999
tt3265404,Sebunsu kôdo,2013,Mystery Thriller,2407
tt3268790,A Haunting in Cawdor,2015,Horror Thriller,7730
tt3275144,Kris Kras,2014,Family,4318
tt3276924,Heist,2015,Action Crime Thriller,9464
tt3278988,The Triangle,2016,Horror Mystery,9977
tt3279276,Lucky Duck,2014,Animation Family,4883
tt3280916,The Atticus Institute,2015,Horror,6963
tt3282484,La ignorancia de la sangre,2014,Thriller,6841
tt3286052,February,2015,Horror Thriller,2729
tt3289944,The Christmas Ornament,2013,Romance,8499
tt3289956,The Autopsy of Jane Doe,2016,Horror Mystery Thriller,4339
tt3294664,Cassidy Way,2016,Thriller,6708
tt3295046,Jûden Sentai Kyôryûjâ tai Gôbasutâzu: Kyôryû Daisakusen! Saraba Eien no Tomo yo,2014,Action,3450
tt3295482,Frankenstein vs. The Mummy,2017,Horror,5883
tt3297382,Jekyll Island,2017,Crime Thriller,8954
tt3297792,Survivor,2014,Action Adventure Fantasy,4555
tt3300542,London Has Fallen,2016,Action Thriller,6478
tt3300904,Chander Pahar,2013,Action Adventure,6215
tt3301836,Al Ta'awitha,1987,Horror,5018
tt3303446,Meitantei Conan: Zekkai no puraibêto ai,2013,Animation,12160
tt3304756,Strange Blood,2015,Horror Sci-Fi,4053
tt3306776,Bayonetta: Bloody Fate,2013,Action Animation Fantasy,5093
tt3307726,Bermuda Tentacles,2014,Action Adventure Horror,7380
tt3311020,Be Afraid,2017,Horror Sci-Fi Thriller,6006
tt3311988,The Confines,2015,Horror Mystery Thriller,4598
tt3314622,Escape from Uganda,2013,Thriller,6027
tt3317158,Slender,2016,Thriller,11643
tt3319920,Regression,2015,Crime Horror Mystery,8183
tt3320500,The Axe Murders of Villisca,2016,Horror,5046
tt3321254,Barbie & Her Sisters in a Pony Tale,2013,Animation Family,5784
tt3322892,XX,2017,Horror,5495
tt3322940,Annabelle,2014,Horror Mystery Thriller,6617
tt3323638,The Night Crew,2015,Action Thriller,12250
tt3327624,Infini,2015,Horror Sci-Fi Thriller,8577
tt3328486,Scooby-Doo! Mecha Mutt Menace,2013,Animation Family Mystery,2192
tt3328716,Paper Planes,2014,Family,6595
tt3329246,Pizza II: Villa,2013,Horror Thriller,6429
tt3329350,Bannou kanteishi Q: Mona Riza no hitomi,2014,Fantasy Mystery,5130
tt3330764,The Neighbor,2016,Crime Horror Thriller,3716
tt3332064,Pan,2015,Adventure Family Fantasy,7048
tt3333870,Antibirth,2016,Horror,8714
tt3335192,Rupan Sansei vs Meitantei Conan: The Movie,2013,Action Animation Crime,10614
tt3337550,Rahasya,2015,Mystery Thriller,7868
tt3341072,Fung bou,2013,Action Crime Thriller,5887
tt3341084,Si da ming bu 2,2013,Action Adventure,7150
tt3341268,The Twelve Trees of Christmas,2013,Romance,10771
tt3342780,Kkog-du-gag-si,2013,Horror,2553
tt3342830,Knock,2012,Horror,4207
tt3343136,Sleeping Beauty,2014,Adventure Fantasy Horror,6207
tt3343350,One Shot,2014,Action Sci-Fi War,3284
tt3343868,The Veil,2017,Action Adventure Sci-Fi,2551
tt3345466,Ti sam khuen sam 3D,2014,Horror,4524
tt3348102,Stereo,2014,Crime Thriller,4925
tt3350996,VooDoo,2017,Horror,6109
tt3352390,Friend Request,2016,Horror Thriller,4711
tt3354222,Kamisama no iu tôri,2014,Horror Sci-Fi Thriller,5721
tt3358296,Nightmare 2 - painajainen jatkuu,2014,Horror,4525
tt3358328,Lomasankarit,2014,Adventure Family Romance,3768
tt3359650,Crushed,2015,Mystery Thriller,6333
tt3360828,Necrofobia,2014,Horror Mystery Thriller,3020
tt3362908,Kruel,2015,Horror Thriller,10709
tt3363888,México Bárbaro,2014,Horror,2116
tt3367686,A Perfect Vacation,2015,Action Horror Mystery,6126
tt3369676,The Burning Dead,2015,Horror,5367
tt3371366,Transformers: The Last Knight,2017,Action Adventure Sci-Fi,12604
tt3371380,Nandeeswarudu,2012,Action,11483
tt3374866,Purgatorio,2014,Horror Thriller,2613
tt3377798,The Library,2013,Sci-Fi,4701
tt3378536,Rang,2014,Horror,3641
tt3379456,Redeemer,2014,Action Crime,3214
tt3379814,June,2015,Horror Sci-Fi,4009
tt3380104,Buddy Hutchins,2015,Horror Thriller,8804
tt3381068,Legend,2015,Horror,8639
tt3382842,The Mummy Resurrected,2014,Horror,3707
tt3383214,Fire City: End of Days,2015,Fantasy Horror Thriller,6425
tt3384350,Worry Dolls,2016,Horror Thriller,5034
tt3384870,Unknown Caller,2014,Thriller,6395
tt3385516,X-Men: Apocalypse,2016,Action Adventure Sci-Fi,8164
tt3386444,That Day We Sang,2014,Musical,10168
tt3387444,Pirate's Passage,2015,Animation Fantasy,8728
tt3387542,The Forest,2016,Horror Mystery Thriller,5073
tt3387648,The Taking,2014,Horror Mystery Thriller,10383
tt3392330,Short Peace,2013,Animation Fantasy Sci-Fi,3862
tt3393070,Android Cop,2014,Action Sci-Fi,7579
tt3393786,Jack Reacher: Never Go Back,2016,Action Crime Thriller,8734
tt3394510,6-5=2,2013,Horror Thriller,10869
tt3394674,The Liberator,2017,Action,6838
tt3395184,Spring,2014,Horror Romance Sci-Fi,10368
tt3396604,Henry VII: Winter King,2013,History,4537
tt3397556,Lost After Dark,2015,Horror,6782
tt3397918,Harbinger Down,2015,Horror Sci-Fi,4855
tt3398252,Samurai Cop 2: Deadly Vengeance,2015,Action Crime Thriller,6633
tt3399078,Time Rush,2016,Action,3020
tt3399484,The Sand,2015,Horror Sci-Fi,6225
tt3399916,The Dead Lands,2014,Action Adventure,3374
tt3401748,Oddball,2015,Adventure Family,8566
