params,mean_test_jaccard_sim,rank_test_jaccard_sim,mean_test_f1_micro,rank_test_f1_micro,mean_test_f1_macro,rank_test_f1_macro,mean_test_f1_weighted,rank_test_f1_weighted,mean_test_f1_samples,rank_test_f1_samples,mean_test_hamming_loss,rank_test_hamming_loss,mean_test_accuracy_percentage,rank_test_accuracy_percentage,mean_test_accuracy_number,rank_test_accuracy_number
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-05}",0.480411306042885,25,0.551270677561863,149,0.383128118709412,217,0.505825184526963,205,0.568222222222222,69,0.093925008599931,667,0.249473684210526,5,213.3,5
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.0001}",0.487996101364522,7,0.564208960663949,9,0.426967466217496,171,0.539044052142104,171,0.579423001949318,9,0.095376676986584,655,0.243391812865497,21,208.1,21
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.001}",0.480520467836257,21,0.560952096658024,19,0.434996370537212,95,0.550686560164688,71,0.577493177387914,15,0.102077743378053,621,0.22093567251462,43,188.9,43
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.01}",0.464062378167641,109,0.552970289257885,97,0.431083076818552,125,0.544063314860147,111,0.564393762183236,115,0.105331957344341,493,0.193567251461988,165,165.5,165
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.1}",0.412424951267056,225,0.477700705053626,215,0.256636865466564,259,0.406910570739949,229,0.49024171539961,227,0.103529411764706,571,0.208771929824561,81,178.5,81
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1.0}",0.320458089668616,505,0.362830153114088,299,0.042327419481104,421,0.19335204993463,409,0.387582846003899,505,0.115280357757138,173,0.154736842105263,465,132.3,465
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 10.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-09}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-08}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-07}",0.320604288499025,293,0.362780362362858,537,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115259717922257,211,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-06}",0.415571150097466,215,0.466476059143279,275,0.231165998814925,299,0.367816746194895,283,0.495703703703704,215,0.100082559339525,643,0.214035087719298,59,183,59
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-05}",0.480411306042885,25,0.551270677561863,149,0.383128118709412,217,0.505825184526963,205,0.568222222222222,69,0.093925008599931,667,0.249473684210526,5,213.3,5
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.0001}",0.487996101364522,7,0.564208960663949,9,0.426967466217496,171,0.539044052142104,171,0.579423001949318,9,0.095376676986584,655,0.243391812865497,21,208.1,21
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.001}",0.480520467836257,21,0.560952096658024,19,0.434996370537212,95,0.550686560164688,71,0.577493177387914,15,0.102077743378053,621,0.22093567251462,43,188.9,43
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.01}",0.464062378167641,109,0.552970289257885,97,0.431083076818552,125,0.544063314860147,111,0.564393762183236,115,0.105331957344341,493,0.193567251461988,165,165.5,165
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.1}",0.412424951267056,225,0.477700705053626,215,0.256636865466564,259,0.406910570739949,229,0.49024171539961,227,0.103529411764706,571,0.208771929824561,81,178.5,81
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1.0}",0.320458089668616,505,0.362830153114088,299,0.042327419481104,421,0.19335204993463,409,0.387582846003899,505,0.115280357757138,173,0.154736842105263,465,132.3,465
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 10.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-09}",0.194025341130604,653,0.287336401559312,653,0.14426018644663,383,0.231142350879138,389,0.277633528265107,653,0.202291021671827,15,0.011929824561404,577,10.2,577
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-08}",0.201541910331384,651,0.298662303341355,649,0.161718834248042,333,0.253353030334354,385,0.287536062378168,651,0.199580323357413,21,0.012280701754386,575,10.5,575
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-07}",0.202912280701754,647,0.299761331436308,647,0.160693427747896,335,0.254537770549823,381,0.289637426900585,649,0.199704162366701,19,0.012397660818714,573,10.6,573
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-06}",0.215278752436647,623,0.32095343583556,617,0.275938500478854,241,0.349186678795781,303,0.308651072124756,623,0.192363261093911,35,0.012865497076023,571,11,571
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-05}",0.355986354775828,285,0.470959977602995,263,0.393474703895231,203,0.491507456350618,219,0.46517738791423,283,0.141843825249398,139,0.08374269005848,533,71.6,533
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.0001}",0.418717348927875,203,0.530535643817157,201,0.438269721857318,51,0.541465583769934,153,0.529009746588694,201,0.122318541451668,157,0.127368421052632,521,108.9,521
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.001}",0.450029239766082,175,0.553564435242571,81,0.446589741286995,3,0.55734259367145,17,0.557785575048733,175,0.11281045751634,435,0.160116959064327,243,136.9,243
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.01}",0.465366471734893,107,0.556241769823059,57,0.435260290587313,89,0.54832400052811,79,0.566440545808967,85,0.105517715858273,489,0.192163742690058,197,164.3,197
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.1}",0.412424951267056,225,0.477700705053626,215,0.256636865466564,259,0.406910570739949,229,0.49024171539961,227,0.103529411764706,571,0.208771929824561,81,178.5,81
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1.0}",0.320458089668616,505,0.362830153114088,299,0.042327419481104,421,0.19335204993463,409,0.387582846003899,505,0.115280357757138,173,0.154736842105263,465,132.3,465
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 10.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-09}",0.194025341130604,653,0.287336401559312,653,0.14426018644663,383,0.231142350879138,389,0.277633528265107,653,0.202291021671827,15,0.011929824561404,577,10.2,577
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-08}",0.201541910331384,651,0.298662303341355,649,0.161718834248042,333,0.253353030334354,385,0.287536062378168,651,0.199580323357413,21,0.012280701754386,575,10.5,575
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-07}",0.202912280701754,647,0.299761331436308,647,0.160693427747896,335,0.254537770549823,381,0.289637426900585,649,0.199704162366701,19,0.012397660818714,573,10.6,573
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-06}",0.215278752436647,623,0.32095343583556,617,0.275938500478854,241,0.349186678795781,303,0.308651072124756,623,0.192363261093911,35,0.012865497076023,571,11,571
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1e-05}",0.355986354775828,285,0.470959977602995,263,0.393474703895231,203,0.491507456350618,219,0.46517738791423,283,0.141843825249398,139,0.08374269005848,533,71.6,533
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.0001}",0.418717348927875,203,0.530535643817157,201,0.438269721857318,51,0.541465583769934,153,0.529009746588694,201,0.122318541451668,157,0.127368421052632,521,108.9,521
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.001}",0.450029239766082,175,0.553564435242571,81,0.446589741286995,3,0.55734259367145,17,0.557785575048733,175,0.11281045751634,435,0.160116959064327,243,136.9,243
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.01}",0.465366471734893,107,0.556241769823059,57,0.435260290587313,89,0.54832400052811,79,0.566440545808967,85,0.105517715858273,489,0.192163742690058,197,164.3,197
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 0.1}",0.412424951267056,225,0.477700705053626,215,0.256636865466564,259,0.406910570739949,229,0.49024171539961,227,0.103529411764706,571,0.208771929824561,81,178.5,81
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1.0}",0.320458089668616,505,0.362830153114088,299,0.042327419481104,421,0.19335204993463,409,0.387582846003899,505,0.115280357757138,173,0.154736842105263,465,132.3,465
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 10.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 100.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 1000.0, 'classifier__class_weight': 'balanced', 'classifier__decision_function_shape': 'ovr', 'classifier__gamma': 1000.0}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 10000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-09}",0.320604288499025,293,0.362792020065797,337,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115252837977296,223,0.155087719298246,253,132.6,253
"{'classifier__C': 10000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-08}",0.320604288499025,293,0.362780362362858,537,0.04206656645529,459,0.192910897145975,447,0.387680311890838,293,0.115259717922257,211,0.155087719298246,253,132.6,253
"{'classifier__C': 10000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-07}",0.415590643274854,213,0.466267304902355,279,0.230912613284537,303,0.367583571863821,287,0.49566081871345,217,0.100116959064328,637,0.214152046783626,57,183.1,57
"{'classifier__C': 10000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-06}",0.480421052631579,23,0.551433335149255,147,0.383409221654593,215,0.506021724555581,203,0.568261208576998,67,0.093918128654971,669,0.249356725146199,7,213.2,7
"{'classifier__C': 10000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 1e-05}",0.486563352826511,13,0.562778826845747,15,0.424868706098814,177,0.537096327790753,177,0.577925925925926,13,0.095534915720674,651,0.242690058479532,25,207.5,25
"{'classifier__C': 10000.0, 'classifier__class_weight': None, 'classifier__decision_function_shape': 'ovo', 'classifier__gamma': 0.0001}",0.478263157894737,29,0.555832716647347,61,0.428444010465392,159,0.542685146767757,147,0.573173489278753,19,0.101176470588235,629,0.224795321637427,37,192.2,37
